#Activity	sitting standing_up standing sitting_down sitting standing_up standing sitting_down sitting standing_up standing sitting_down sitting 
#ActivityID	5 7 8 6 5 7 8 6 5 7 8 6 5 
#Date 09-09-17-31
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-12044	276	10644	-91	128	-175	-15144	-680	-5900	52	-78	5	-1712	-2348	16792	152	-65	146	-13068	2612	10000	144	-3	-141	-15500	-2264	-5460	101	-44	221	-1400	2212	16968	239	-37	-34	126	124	5
-12120	236	10536	-122	122	-195	-15068	-704	-5852	40	-90	13	-1608	-2244	16776	180	-86	112	-13060	2592	10012	145	-32	-122	-15520	-2240	-5488	26	-16	171	-1308	2244	16972	223	-18	-35	126	124	5
-12036	288	10504	-97	133	-204	-15076	-700	-5872	2	-107	11	-1688	-2160	16600	109	-99	122	-13100	2664	10072	133	16	-132	-15496	-2076	-5484	29	-62	209	-1404	2220	17060	188	-10	-18	125	124	5
-11996	260	10524	-101	98	-166	-15176	-804	-5936	-34	-113	-89	-1612	-2128	16692	42	-110	133	-13060	2600	10064	103	-10	-127	-15476	-2208	-5512	34	-91	191	-1392	2176	16948	209	-13	44	125	124	5
-12028	264	10628	-108	158	-183	-15156	-704	-5896	-18	-114	-81	-1560	-2208	16736	20	-130	153	-13096	2640	10144	111	-24	-106	-15496	-2272	-5396	43	-86	185	-1432	2264	16940	250	-24	86	124	125	5
-12112	296	10712	-114	138	-164	-15152	-732	-5880	-29	-119	-69	-1628	-2332	16756	-15	-143	185	-13052	2604	10076	106	0	-178	-15504	-2268	-5400	59	-195	189	-1396	2244	16864	310	1	91	125	124	5
-12144	280	10568	-105	161	-168	-15144	-752	-5888	15	-142	-85	-1540	-2352	16776	-14	-123	144	-13076	2644	10096	129	-28	-141	-15480	-2228	-5512	90	-169	160	-1344	2144	17056	342	-42	143	125	123	5
-12072	212	10560	-118	155	-158	-15044	-800	-5900	-29	-108	-91	-1496	-2328	16608	12	-124	153	-13072	2608	9936	97	-26	-106	-15500	-2304	-5452	96	-187	163	-1340	2204	17004	321	-91	137	126	123	5
-12088	228	10512	-82	131	-186	-15112	-848	-5860	84	-146	-85	-1552	-2420	16772	40	-122	107	-13064	2600	9916	140	-28	-128	-15460	-2236	-5328	115	-184	140	-1296	2288	16964	309	-9	140	126	125	5
-12088	244	10644	-49	161	-197	-15120	-804	-5868	85	-129	-38	-1496	-2360	16768	69	-132	74	-13036	2616	10160	107	-44	-110	-15524	-2268	-5384	83	-183	161	-1328	2196	16964	267	-40	177	125	124	5
-12092	168	10640	-105	162	-196	-15132	-876	-5944	78	-108	-34	-1528	-2432	16720	41	-111	105	-13100	2652	10052	151	-45	-106	-15556	-2204	-5332	28	-220	203	-1328	2272	16880	287	-42	174	126	124	5
-12116	300	10536	-32	107	-137	-15104	-796	-5956	88	-113	-14	-1644	-2452	16700	52	-70	20	-13068	2676	10024	165	-52	-129	-15564	-2188	-5440	-21	-261	157	-1472	2292	17044	312	-6	149	126	124	5
-12112	204	10588	-39	126	-142	-15156	-844	-6044	34	-136	24	-1608	-2492	16616	89	-54	-31	-13092	2624	10036	160	-49	-107	-15424	-2204	-5372	14	-198	167	-1352	2260	16908	152	9	86	126	125	5
