#Activity	walking running walking 
#ActivityID	1 2 1 
#Date 10-07-18-12
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
1996	-9840	6612	-47	-321	-5672	-9596	4204	-5152	-16980	1834	-6903	-18496	4952	-4676	-7363	-18513	-7856	-10552	2992	13180	-1370	969	-2254	-14408	-3800	-2896	5475	6589	6434	-16680	-1904	1744	302	12394	2336	119	109	1
116	-10796	8724	-2686	4183	-15252	-8832	3800	-6508	-5530	-4080	-5882	-17056	3392	-5660	-9479	-15532	-10672	-10632	3136	12916	-438	1286	-1268	-17172	2388	-2204	2673	6016	4348	-15328	-540	3464	3643	13610	6292	119	109	1
-2720	-9684	11548	-1399	1181	-21800	-8856	3464	-7492	5549	-13109	-6135	-15996	1360	-5920	-9456	-13477	-11179	-10760	3248	12700	276	1455	-607	-15440	-224	-652	-1745	5692	4974	-13388	1440	4500	7147	11660	562	104	100	1
-5212	-5528	13028	-3871	-4669	-26704	-8172	6128	-8004	14162	-19290	-7310	-15536	-972	-5472	-5754	-12957	-13695	-10552	3664	12364	648	1444	-401	-14700	-2628	140	1307	6728	5219	-13872	4872	3024	4175	11086	2136	124	111	1
-6680	-4100	13264	-9994	-10788	-29395	-8764	7664	-7024	16729	-24600	-7228	-16124	-296	-5428	2737	-13073	-12146	-10840	3876	12528	644	1039	-447	-15100	432	-644	4295	8182	6358	-17004	2316	4388	3683	10989	4360	151	126	1
-8200	-5480	12452	-12714	-15361	-29612	-8656	10888	-7052	15658	-28912	-8578	-14668	3608	-5476	8788	-12571	-7824	-10640	3736	12516	476	635	-599	-15648	872	-2232	3244	9001	5839	-16780	1256	3576	10646	12100	1532	130	116	1
-9508	-5672	12400	-12273	-17317	-29191	-7980	13108	-6684	7775	-31202	-10814	-12744	4712	-4964	14558	-13991	-3315	-10416	3960	12488	382	588	-739	-15672	688	-2952	2790	9425	4803	-13732	3472	448	15192	13138	-1862	138	120	1
-10504	-5608	12460	-12556	-16329	-29948	-8728	12072	-7508	488	-32768	-12803	-10692	4788	-4832	15760	-14191	-728	-10536	4192	12364	171	477	-1295	-16760	2184	-4596	2010	8222	5098	-15524	5672	-3548	10557	14687	-1582	133	118	1
-12312	-7572	12844	-12891	-14382	-31928	-9800	9360	-8216	-4267	-32768	-12636	-8764	5632	-4784	15525	-12860	1929	-10832	3928	12648	33	451	-1846	-16160	2512	-6304	1256	6966	4310	-17452	5156	-6252	5711	16279	-395	126	114	1
-14212	-9176	13544	-13578	-12737	-32768	-11796	6944	-8136	-3312	-32768	-15654	-7504	6028	-4584	13127	-10633	4062	-10684	3984	12584	228	717	-2335	-17240	1384	-7256	1730	5626	3499	-16392	2448	-6452	2988	16189	-306	127	114	1
-16804	-11248	14808	-14329	-12097	-32768	-13668	7608	-9012	-211	-32768	-15946	-7040	6328	-4692	11243	-8356	5131	-10608	3760	12996	482	1460	-2952	-16648	68	-6460	4963	4153	3915	-16204	1560	-6436	2653	15919	-432	125	112	1
-19504	-13336	16764	-14544	-11746	-32768	-15996	6056	-10196	2353	-32768	-16711	-7252	5656	-3744	8197	-4476	4998	-10936	3704	12584	1250	2264	-3699	-16320	792	-4420	5690	3710	3460	-14960	504	-1636	-563	14228	-142	122	111	1
-24516	-15424	18812	-13289	-11842	-32768	-19772	6664	-11292	4906	-32768	-16141	-7464	4000	-1076	4808	-2261	4436	-9440	2528	13884	455	3649	-3720	-15668	-1272	-1508	4062	4543	3561	-16460	3480	2864	-3081	12658	-700	117	108	1
-30308	-6088	21540	-13524	-9747	-32768	-21832	6828	-8396	1468	-32768	-12763	-11548	876	2504	4155	1158	3708	-10448	3348	12852	499	5439	-3482	-16464	-2088	1780	2595	7083	3596	-19312	5264	8312	-2241	10767	229	126	113	1
-32768	-616	14768	-12251	-10022	-32768	-20268	8836	-10056	-4644	-32768	-5411	-16848	-1036	12700	8143	-2542	-835	-10612	4196	13172	-320	7591	-3649	-17232	-2216	4252	838	10599	4237	-18684	3440	11324	143	7904	-445	131	115	1
-32768	17508	4168	-10107	-6235	-32768	-14884	7976	-15408	-5477	-21951	-8058	-17544	296	15156	7838	-2176	-1868	-11168	4032	13324	-1146	10524	-4964	-17928	-1332	2112	-140	14718	5229	-17764	-1900	9388	2396	6022	-98	146	125	1
-32768	32767	-5680	-23182	-4320	-15704	-7172	920	-10224	-25247	-2393	-5034	-22168	3576	28008	-11121	-979	-101	-11524	3020	13968	-1977	15363	-6309	-20048	-1848	-1520	329	17387	5964	-18168	-740	6016	7278	5002	-1296	133	118	1
-32768	16096	-5624	-7367	-3992	5853	-6972	-12020	-10936	-10199	16103	1001	-18860	2780	14924	-27035	3587	1038	-11236	3792	14988	-3731	21391	-7711	-20272	-4452	-2436	2233	19869	5800	-19504	2168	2692	12083	5232	-3059	131	116	1
32767	6848	-4924	32767	8245	32767	-19008	1032	-4216	-6726	25803	291	-14792	-2056	3764	-21700	7391	-2741	-11832	3784	14616	-5274	29129	-8956	-20936	-4944	-380	5206	21658	5628	-20192	2660	6172	11778	4504	-3570	122	110	1
2188	-15164	12716	14939	17540	23931	-32768	9840	11000	1949	13391	-1100	-19116	-1992	10740	-13672	3718	-9111	-13988	7604	16076	-8478	32767	-12472	-24676	-3568	5256	5395	24511	6524	-22012	5648	14040	10555	1354	-3645	133	117	1
-25984	-5488	25424	6335	25012	15653	-17968	9848	-3176	24746	12219	10064	-22396	-9472	-1848	18145	8712	-9264	-17172	8892	14672	-12049	32767	-22511	-28748	-2816	6836	3183	26566	7961	-25808	4008	18260	10271	-14761	-4780	125	113	1
-12448	764	21576	-2038	13677	18065	-9332	14404	-9048	12172	21173	10236	-24956	-8764	-2608	22515	9664	-5488	-19572	5532	13540	-12281	32767	-30994	-27604	-1688	2252	1723	29154	9953	-20912	812	12176	5093	-16131	-5131	0	44	1
-26176	-32768	-16344	-795	10962	5037	-19024	-5896	-16660	-5582	20738	1871	-13968	13740	-18848	22085	13293	9845	-22868	2072	21424	-7984	32767	-32768	-31852	-1624	-1400	1129	31230	8076	-23304	8736	1212	6665	-21123	1310	0	44	1
-14376	-2560	10932	5112	1240	8038	-19064	-6620	-17676	18464	12534	773	-15116	-14780	-16104	-24526	16440	-4897	-28580	16184	28796	-7635	32767	-32768	-30988	1240	-3044	2948	27228	8167	-28708	6892	-4212	-163	-25079	5680	0	44	1
-11520	-8424	10736	5573	-318	3713	-18492	8728	-10024	19803	3464	4587	-24060	-12060	-10908	-382	20517	-8507	13696	12340	11340	-15993	32767	-32768	-28096	5244	-5128	-3219	4087	9520	-32768	2944	-8192	-6713	-26823	6922	0	44	1
-9892	-9188	9892	3196	-372	1880	-15820	8532	-6840	-6033	7255	287	-19944	-620	-3812	15465	13297	2263	-32768	12288	32767	-10849	14073	-32768	-11464	13392	-23456	9027	-10222	-114	-28636	-3124	-6104	-12170	-27568	5958	0	44	1
-9544	-8428	10492	1232	224	576	-15744	5804	-3664	-8608	10054	-850	-13248	9656	748	12220	11909	8542	-23140	8896	27444	11685	-25091	-13494	-15900	-4252	-13728	105	14082	-3554	-28084	-4060	-2244	-6848	-27183	4053	0	44	1
-9196	-9400	9304	-382	903	-213	-17844	-3616	-3544	1420	7216	211	-13716	9420	-1176	768	13319	9336	-4172	10180	9324	22965	-29971	-3819	-8476	-4968	-8456	3336	113	-7709	-25196	-1968	-2844	1218	-26384	6184	0	44	1
-9264	-10136	8308	-882	1230	-379	-17708	-2164	-3500	16133	3470	5131	-16616	1100	-640	-5989	14895	5611	-4272	14832	3836	15067	-27328	2633	-7540	4612	-11188	3404	-7952	-7967	-22568	-1460	-4908	1834	-25334	5967	252	177	1
-8964	-10532	7724	-115	739	83	-17464	-1084	-3260	16551	3296	5000	-15200	-3776	-244	-3537	15198	2598	-4196	11840	4600	3766	-26638	12344	-5636	1676	-11284	2313	-18960	-5720	-16208	-400	-5160	2679	-20241	7046	252	184	1
-8728	-10872	7328	1172	-166	1014	-14004	4340	-1396	-9696	7293	-1309	-14172	-2780	-384	-1312	14911	1187	-2544	5160	7704	5870	-21692	23624	-4764	1384	-10496	-780	-24657	-9619	-14608	1480	-5032	1321	-20750	6181	252	185	1
-9056	-10088	8044	2378	-1057	1759	-15836	376	-2000	-18260	10470	-2230	-16756	1680	776	-6530	15936	1591	-6624	3548	10288	12933	-17156	31837	-6284	1392	-10308	-4526	-28196	-8699	-13592	3028	-5760	-3514	-18821	7480	252	185	1
-9000	-9960	8244	2471	-1110	1843	-18608	-4332	-1984	-5240	8098	257	-16636	928	704	-8839	17714	3583	-11524	3696	12656	14333	-17883	32767	-6084	-888	-9412	-6583	-30252	-12221	-12092	852	-6288	-12998	-11919	6549	252	185	1
-9188	-10040	8560	1961	-674	2253	-17184	-1956	-3204	8025	5032	3375	-13588	-2020	3032	-13598	20225	4951	-14744	2736	14604	12427	-22206	32767	-6124	-2652	-10016	-5509	-32768	-10943	-9596	-2872	-7432	-18438	-13820	2179	251	184	1
-10668	-11996	14392	7770	16913	22966	-22252	2876	-484	-5775	24219	11046	-23740	-9240	3192	-17724	1254	656	-4876	-384	16836	5168	20413	-12669	-32768	-27960	4012	5592	11044	6000	-21024	-336	13144	10199	3628	5792	143	123	1
-15604	-16980	13448	6039	22126	27169	-23204	3276	-260	-6495	24568	11088	-23980	-1852	5544	-7335	-7977	734	-32768	5256	25092	-7827	19022	-14783	-14756	-13904	-1016	-3997	7799	9212	-28292	2408	5968	21319	4940	-2477	149	126	1
-13112	-22616	16384	5068	24540	32767	-30704	-2788	6672	-9937	27921	11586	-28092	1492	21280	-10115	-16934	944	-10264	-1304	19236	-2513	18865	-7047	-11120	-1992	-5668	-4909	17451	9474	-15260	6028	-10940	-1040	10181	-4473	144	123	1
-32768	-26376	17416	4307	26459	32767	-26492	-2620	-7080	-9170	29922	9591	-21584	1100	4684	-4200	-18099	-2906	-32768	32767	17928	-11547	9801	-7334	-20236	8860	-7348	-2236	14806	8908	-928	636	-6592	-10770	8449	4920	137	119	1
-25120	-32768	17628	6872	22769	32767	-27596	356	-4528	-7495	25968	5286	-17652	1736	-6660	-7813	-21262	-9435	-13112	-11044	22640	-10042	3075	-8661	-19164	7692	-10132	-7404	8895	9768	-19436	4940	-6100	10971	7724	695	133	117	1
-796	-32768	13068	17591	14248	32767	-27300	-1020	-484	736	16511	5265	-27904	-508	-9280	1511	-22399	-14574	-10624	3168	13976	-4846	2177	-2915	-12504	-5052	-4428	-1150	12475	3113	-22620	7288	-3068	2419	14996	7202	123	112	1
-26356	-30480	28412	-6142	-2053	16136	-14332	11128	-29004	11586	13717	9488	-30644	2232	-6644	6911	-27361	-14141	-12088	3360	13452	-2913	1075	-2186	-17372	3112	-4032	4655	7758	8686	-14276	7152	200	-3346	13048	8667	139	120	1
1208	-31988	11256	-659	-8775	-2351	-21204	13692	1292	-3396	3277	2603	-30076	3856	-5900	9202	-27824	-8624	-10592	2864	13556	-498	1152	-846	-18272	4520	-2804	-3121	8892	2769	-13824	4052	556	-3406	13601	6636	117	108	1
3508	-15556	8320	7247	-2972	-12688	-12516	5212	-8568	-9314	-5448	-4481	-24008	1964	-5332	1605	-25563	-7376	-10372	4488	12648	-119	1247	-818	-15692	-2700	-328	-1030	7018	4653	-16408	304	3056	5427	12968	-4681	112	105	1
-964	-12132	9716	1590	-374	-24288	-9268	3504	-8844	-4528	-10480	-1893	-20492	-392	-6648	-2840	-21975	-8170	-10568	5020	12148	139	1201	-1198	-15320	-1172	-176	5366	7274	4524	-15108	5220	2236	2496	13848	1418	124	112	1
-4276	-12512	10504	2887	-5846	-30542	-8668	-540	-10196	466	-20233	-4455	-18064	1104	-7476	-4483	-18747	-9702	-10644	4876	12264	-78	910	-1804	-16300	2184	-1784	5642	8098	5480	-14980	3900	1332	2535	15283	2911	139	119	1
-6344	-7772	10524	2140	-12605	-32768	-7972	548	-10460	13550	-28716	-4391	-14632	1120	-9148	-3874	-16279	-11167	-10576	4420	12272	-325	721	-2000	-16700	3076	-2168	-20	6923	3798	-14668	1904	668	3363	16340	362	109	103	1
-7540	-7540	9956	-1841	-18154	-32768	-7328	2348	-9468	17985	-32768	-3403	-12284	796	-9516	-1333	-13513	-11414	-10700	4408	12324	-588	364	-2110	-15724	848	-2448	-2167	5593	2381	-14944	2360	512	4017	18094	-156	114	106	1
-10336	-9592	9844	-3633	-22555	-32768	-6936	4856	-10992	18588	-32768	-4196	-11924	1068	-9728	-503	-13096	-11350	-10892	3720	12468	-522	247	-2032	-15756	704	-3616	-485	5755	2621	-16828	5968	436	2582	22841	-47	118	108	1
-13704	-9648	9732	-6259	-26611	-32768	-6356	7736	-11188	13565	-32768	-4408	-8860	4344	-8652	11778	-10861	-4212	-10864	4020	12360	-91	514	-1561	-16784	-288	-4428	1668	5810	3064	-16832	2880	2224	4942	27905	2011	135	119	1
-15456	-9632	9376	-12714	-28807	-32768	-6800	10452	-10424	1853	-32768	-6074	-8824	4372	-8272	12452	-10945	-3303	-10740	3612	12768	412	1006	-1485	-16736	-1800	-4048	4063	5875	4923	-14504	1512	-696	6971	23344	-1216	126	113	1
-18392	-11408	10692	-19818	-28484	-32768	-7536	11080	-10892	-11064	-32768	-11608	-4456	9172	-9228	20476	-8812	5844	-10572	3916	12728	1168	2106	-1278	-15564	-864	-1444	5644	6584	4219	-17584	2828	-5664	5342	13425	-4002	137	119	1
